Time: 20170312-032633  Ask: 1108.88800  Vol: 1.369  Time: 20170312-032637  Bid: 1107.70000  Vol: 6.536
Time: 20170312-032648  Ask: 1108.87000  Vol: 9.232  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-032656  Ask: 1108.86900  Vol: 1.369  Time: 20170312-032657  Bid: 1107.71000  Vol: 1.051
Time: 20170312-032706  Ask: 1108.86000  Vol: 8.949  Time: 20170312-032708  Bid: 1107.72000  Vol: 6.787
Time: 20170312-032715  Ask: 1108.85900  Vol: 1.243  Time: 20170312-032719  Bid: 1107.73000  Vol: 6.782
Time: 20170312-032730  Ask: 1108.85700  Vol: 1.369  Time: 20170312-032731  Bid: 1107.72000  Vol: 7.831
Time: 20170312-032630  Ask: 1109.00000  Vol: 0.769  Time: 20170312-032738  Bid: 1107.73000  Vol: 6.781
Time: 20170312-032630  Ask: 1109.00000  Vol: 0.769  Time: 20170312-032750  Bid: 1107.74000  Vol: 6.774
Time: 20170312-032630  Ask: 1109.00000  Vol: 0.769  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-032630  Ask: 1109.00000  Vol: 0.769  Time: 20170312-032806  Bid: 1107.75000  Vol: 6.781
Time: 20170312-032630  Ask: 1109.00000  Vol: 0.769  Time: 20170312-032826  Bid: 1107.76000  Vol: 6.772
Time: 20170312-032630  Ask: 1109.00000  Vol: 0.769  Time: 20170312-032838  Bid: 1107.77000  Vol: 6.780
Time: 20170312-032851  Ask: 1108.99800  Vol: 1.280  Time: 20170312-032851  Bid: 1107.77000  Vol: 1.051
Time: 20170312-032859  Ask: 1108.99600  Vol: 1.369  Time: 20170312-032859  Bid: 1107.78000  Vol: 7.831
Time: 20170312-032914  Ask: 1108.99300  Vol: 1.369  Time: 20170312-032914  Bid: 1107.78000  Vol: 7.831
Time: 20170312-032927  Ask: 1108.99900  Vol: 1.280  Time: 20170312-032918  Bid: 1107.79000  Vol: 6.779
Time: 20170312-032935  Ask: 1108.99000  Vol: 9.084  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-032945  Ask: 1108.98000  Vol: 9.083  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-032956  Ask: 1108.96000  Vol: 7.541  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033011  Ask: 1108.86900  Vol: 0.600  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033011  Ask: 1108.86900  Vol: 0.600  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-032630  Ask: 1109.00000  Vol: 0.769  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033041  Ask: 1108.93000  Vol: 8.611  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033051  Ask: 1108.81900  Vol: 2.658  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033102  Ask: 1108.81800  Vol: 1.371  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033114  Ask: 1108.81700  Vol: 1.371  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033129  Ask: 1108.70500  Vol: 1.371  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033139  Ask: 1108.70400  Vol: 1.371  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033139  Ask: 1108.88900  Vol: 0.600  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033203  Ask: 1108.99900  Vol: 2.663  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033210  Ask: 1108.99800  Vol: 1.300  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033220  Ask: 1108.88600  Vol: 1.300  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033220  Ask: 1108.88600  Vol: 1.300  Time: 20170312-032602  Bid: 1107.67000  Vol: 0.017
Time: 20170312-033246  Ask: 1108.99700  Vol: 1.300  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-032630  Ask: 1109.00000  Vol: 0.769  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033308  Ask: 1108.99000  Vol: 9.903  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-032630  Ask: 1109.00000  Vol: 0.769  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
